state,state_abbrev,date_us,Attribute,Value
Northern Territory,NT,23/12/2020,vent_cum,0
Australian Capital Territory,ACT,23/12/2020,hosp_cum,0
Australian Capital Territory,ACT,23/12/2020,icu_cum,0
Australian Capital Territory,ACT,23/12/2020,vent_cum,0
Tasmania,TAS,23/12/2020,hosp_cum,0
Tasmania,TAS,23/12/2020,icu_cum,0
Tasmania,TAS,23/12/2020,vent_cum,0
South Australia,SA,23/12/2020,hosp_cum,0
South Australia,SA,23/12/2020,icu_cum,0
South Australia,SA,23/12/2020,vent_cum,0
Western Australia,WA,23/12/2020,hosp_cum,0
Western Australia,WA,23/12/2020,icu_cum,0
Western Australia,WA,23/12/2020,vent_cum,0
Queensland,QLD,23/12/2020,hosp_cum,9
Queensland,QLD,23/12/2020,icu_cum,0
Queensland,QLD,23/12/2020,vent_cum,0
Victoria,VIC,23/12/2020,hosp_cum,0
Victoria,VIC,23/12/2020,icu_cum,0
Victoria,VIC,23/12/2020,vent_cum,0
New South Wales,NSW,23/12/2020,hosp_cum,2
New South Wales,NSW,23/12/2020,icu_cum,0
New South Wales,NSW,23/12/2020,vent_cum,0
Australian Capital Territory,ACT,24/12/2020,hosp_cum,0
Australian Capital Territory,ACT,24/12/2020,icu_cum,0
Australian Capital Territory,ACT,24/12/2020,vent_cum,0
Tasmania,TAS,24/12/2020,hosp_cum,0
Tasmania,TAS,24/12/2020,icu_cum,0
Tasmania,TAS,24/12/2020,vent_cum,0
Victoria,VIC,24/12/2020,hosp_cum,0
Victoria,VIC,24/12/2020,icu_cum,0
Victoria,VIC,24/12/2020,vent_cum,0
Western Australia,WA,24/12/2020,hosp_cum,0
Western Australia,WA,24/12/2020,icu_cum,0
Western Australia,WA,24/12/2020,vent_cum,0
Northern Territory,NT,24/12/2020,hosp_cum,11
Northern Territory,NT,24/12/2020,icu_cum,0
Northern Territory,NT,24/12/2020,vent_cum,0
South Australia,SA,24/12/2020,hosp_cum,0
South Australia,SA,24/12/2020,icu_cum,0
South Australia,SA,24/12/2020,vent_cum,0
Queensland,QLD,24/12/2020,hosp_cum,9
Queensland,QLD,24/12/2020,icu_cum,0
Queensland,QLD,24/12/2020,vent_cum,0
New South Wales,NSW,24/12/2020,hosp_cum,1
New South Wales,NSW,24/12/2020,icu_cum,0
New South Wales,NSW,24/12/2020,vent_cum,0
Northern Territory,NT,25/12/2020,hosp_cum,11
Northern Territory,NT,25/12/2020,icu_cum,0
Northern Territory,NT,25/12/2020,vent_cum,0
Australian Capital Territory,ACT,25/12/2020,hosp_cum,0
Australian Capital Territory,ACT,25/12/2020,icu_cum,0
Australian Capital Territory,ACT,25/12/2020,vent_cum,0
Tasmania,TAS,25/12/2020,hosp_cum,0
Tasmania,TAS,25/12/2020,icu_cum,0
Tasmania,TAS,25/12/2020,vent_cum,0
Victoria,VIC,25/12/2020,hosp_cum,0
Victoria,VIC,25/12/2020,icu_cum,0
Victoria,VIC,25/12/2020,vent_cum,0
Western Australia,WA,25/12/2020,hosp_cum,0
Western Australia,WA,25/12/2020,icu_cum,0
Western Australia,WA,25/12/2020,vent_cum,0
South Australia,SA,25/12/2020,hosp_cum,0
South Australia,SA,25/12/2020,icu_cum,0
South Australia,SA,25/12/2020,vent_cum,0
Queensland,QLD,25/12/2020,hosp_cum,12
Queensland,QLD,25/12/2020,icu_cum,0
Queensland,QLD,25/12/2020,vent_cum,0
New South Wales,NSW,25/12/2020,hosp_cum,1
New South Wales,NSW,25/12/2020,icu_cum,0
New South Wales,NSW,25/12/2020,vent_cum,0
South Australia,SA,26/12/2020,hosp_cum,0
South Australia,SA,26/12/2020,icu_cum,0
South Australia,SA,26/12/2020,vent_cum,0
Northern Territory,NT,26/12/2020,hosp_cum,11
Northern Territory,NT,26/12/2020,icu_cum,0
Northern Territory,NT,26/12/2020,vent_cum,0
Australian Capital Territory,ACT,26/12/2020,hosp_cum,0
Australian Capital Territory,ACT,26/12/2020,icu_cum,0
Australian Capital Territory,ACT,26/12/2020,vent_cum,0
Tasmania,TAS,26/12/2020,hosp_cum,0
Tasmania,TAS,26/12/2020,icu_cum,0
Tasmania,TAS,26/12/2020,vent_cum,0
Victoria,VIC,26/12/2020,hosp_cum,0
Victoria,VIC,26/12/2020,icu_cum,0
Victoria,VIC,26/12/2020,vent_cum,0
Queensland,QLD,26/12/2020,hosp_cum,11
Queensland,QLD,26/12/2020,icu_cum,0
Queensland,QLD,26/12/2020,vent_cum,0
Western Australia,WA,26/12/2020,hosp_cum,0
Western Australia,WA,26/12/2020,icu_cum,0
Western Australia,WA,26/12/2020,vent_cum,0
New South Wales,NSW,26/12/2020,hosp_cum,1
New South Wales,NSW,26/12/2020,icu_cum,0
New South Wales,NSW,26/12/2020,vent_cum,0
Northern Territory,NT,27/12/2020,hosp_cum,11
Northern Territory,NT,27/12/2020,icu_cum,0
Northern Territory,NT,27/12/2020,vent_cum,0
Australian Capital Territory,ACT,27/12/2020,hosp_cum,0
Australian Capital Territory,ACT,27/12/2020,icu_cum,0
Australian Capital Territory,ACT,27/12/2020,vent_cum,0
Tasmania,TAS,27/12/2020,hosp_cum,0
Tasmania,TAS,27/12/2020,icu_cum,0
Tasmania,TAS,27/12/2020,vent_cum,0
Queensland,QLD,27/12/2020,hosp_cum,11
Queensland,QLD,27/12/2020,icu_cum,0
Queensland,QLD,27/12/2020,vent_cum,0
Victoria,VIC,27/12/2020,hosp_cum,0
Victoria,VIC,27/12/2020,icu_cum,0
Victoria,VIC,27/12/2020,vent_cum,0
South Australia,SA,27/12/2020,hosp_cum,2
South Australia,SA,27/12/2020,icu_cum,0
South Australia,SA,27/12/2020,vent_cum,0
Western Australia,WA,27/12/2020,hosp_cum,0
Western Australia,WA,27/12/2020,icu_cum,0
Western Australia,WA,27/12/2020,vent_cum,0
New South Wales,NSW,27/12/2020,hosp_cum,1
New South Wales,NSW,27/12/2020,icu_cum,0
New South Wales,NSW,27/12/2020,vent_cum,0
Northern Territory,NT,28/12/2020,hosp_cum,6
Northern Territory,NT,28/12/2020,icu_cum,0
Northern Territory,NT,28/12/2020,vent_cum,0
Australian Capital Territory,ACT,28/12/2020,hosp_cum,0
Australian Capital Territory,ACT,28/12/2020,icu_cum,0
Australian Capital Territory,ACT,28/12/2020,vent_cum,0
Tasmania,TAS,28/12/2020,hosp_cum,0
Tasmania,TAS,28/12/2020,icu_cum,0
Tasmania,TAS,28/12/2020,vent_cum,0
South Australia,SA,28/12/2020,hosp_cum,2
South Australia,SA,28/12/2020,icu_cum,0
South Australia,SA,28/12/2020,vent_cum,0
Victoria,VIC,28/12/2020,hosp_cum,0
Victoria,VIC,28/12/2020,icu_cum,0
Victoria,VIC,28/12/2020,vent_cum,0
Western Australia,WA,28/12/2020,hosp_cum,0
Western Australia,WA,28/12/2020,icu_cum,0
Western Australia,WA,28/12/2020,vent_cum,0
Queensland,QLD,28/12/2020,hosp_cum,9
Queensland,QLD,28/12/2020,icu_cum,0
Queensland,QLD,28/12/2020,vent_cum,0
New South Wales,NSW,28/12/2020,hosp_cum,2
New South Wales,NSW,28/12/2020,icu_cum,0
New South Wales,NSW,28/12/2020,vent_cum,0
Australian Capital Territory,ACT,29/12/2020,hosp_cum,0
Australian Capital Territory,ACT,29/12/2020,icu_cum,0
Australian Capital Territory,ACT,29/12/2020,vent_cum,0
Tasmania,TAS,29/12/2020,hosp_cum,0
Tasmania,TAS,29/12/2020,icu_cum,0
Tasmania,TAS,29/12/2020,vent_cum,0
South Australia,SA,29/12/2020,hosp_cum,2
South Australia,SA,29/12/2020,icu_cum,0
South Australia,SA,29/12/2020,vent_cum,0
Victoria,VIC,29/12/2020,hosp_cum,0
Victoria,VIC,29/12/2020,icu_cum,0
Victoria,VIC,29/12/2020,vent_cum,0
Northern Territory,NT,29/12/2020,hosp_cum,7
Northern Territory,NT,29/12/2020,icu_cum,0
Northern Territory,NT,29/12/2020,vent_cum,0
Western Australia,WA,29/12/2020,hosp_cum,0
Western Australia,WA,29/12/2020,icu_cum,0
Western Australia,WA,29/12/2020,vent_cum,0
Queensland,QLD,29/12/2020,hosp_cum,11
Queensland,QLD,29/12/2020,icu_cum,0
Queensland,QLD,29/12/2020,vent_cum,0
New South Wales,NSW,29/12/2020,hosp_cum,4
New South Wales,NSW,29/12/2020,icu_cum,0
New South Wales,NSW,29/12/2020,vent_cum,0
Northern Territory,NT,30/12/2020,hosp_cum,4
Northern Territory,NT,30/12/2020,icu_cum,0
Northern Territory,NT,30/12/2020,vent_cum,0
Australian Capital Territory,ACT,30/12/2020,hosp_cum,0
Australian Capital Territory,ACT,30/12/2020,icu_cum,0
Australian Capital Territory,ACT,30/12/2020,vent_cum,0
Tasmania,TAS,30/12/2020,hosp_cum,0
Tasmania,TAS,30/12/2020,icu_cum,0
Tasmania,TAS,30/12/2020,vent_cum,0
Western Australia,WA,30/12/2020,hosp_cum,0
Western Australia,WA,30/12/2020,icu_cum,0
Western Australia,WA,30/12/2020,vent_cum,0
Victoria,VIC,30/12/2020,hosp_cum,0
Victoria,VIC,30/12/2020,icu_cum,0
Victoria,VIC,30/12/2020,vent_cum,0
Queensland,QLD,30/12/2020,hosp_cum,11
Queensland,QLD,30/12/2020,icu_cum,0
Queensland,QLD,30/12/2020,vent_cum,0
South Australia,SA,30/12/2020,hosp_cum,2
South Australia,SA,30/12/2020,icu_cum,0
South Australia,SA,30/12/2020,vent_cum,0
New South Wales,NSW,30/12/2020,hosp_cum,2
New South Wales,NSW,30/12/2020,icu_cum,0
New South Wales,NSW,30/12/2020,vent_cum,0
Northern Territory,NT,31/12/2020,hosp_cum,4
Northern Territory,NT,31/12/2020,icu_cum,0
Northern Territory,NT,31/12/2020,vent_cum,0
Australian Capital Territory,ACT,31/12/2020,hosp_cum,0
Australian Capital Territory,ACT,31/12/2020,icu_cum,0
Australian Capital Territory,ACT,31/12/2020,vent_cum,0
Tasmania,TAS,31/12/2020,hosp_cum,0
Tasmania,TAS,31/12/2020,icu_cum,0
Tasmania,TAS,31/12/2020,vent_cum,0
South Australia,SA,31/12/2020,hosp_cum,1
South Australia,SA,31/12/2020,icu_cum,0
South Australia,SA,31/12/2020,vent_cum,0
Western Australia,WA,31/12/2020,hosp_cum,0
Western Australia,WA,31/12/2020,icu_cum,0
Western Australia,WA,31/12/2020,vent_cum,0
Queensland,QLD,31/12/2020,hosp_cum,14
Queensland,QLD,31/12/2020,icu_cum,0
Queensland,QLD,31/12/2020,vent_cum,0
Victoria,VIC,31/12/2020,hosp_cum,0
Victoria,VIC,31/12/2020,icu_cum,0
Victoria,VIC,31/12/2020,vent_cum,0
New South Wales,NSW,31/12/2020,hosp_cum,3
New South Wales,NSW,31/12/2020,icu_cum,0
New South Wales,NSW,31/12/2020,vent_cum,0
Australian Capital Territory,ACT,1/01/2021,hosp_cum,0
Australian Capital Territory,ACT,1/01/2021,icu_cum,0
Australian Capital Territory,ACT,1/01/2021,vent_cum,0
Tasmania,TAS,1/01/2021,hosp_cum,0
Tasmania,TAS,1/01/2021,icu_cum,0
Tasmania,TAS,1/01/2021,vent_cum,0
Queensland,QLD,1/01/2021,hosp_cum,13
Queensland,QLD,1/01/2021,icu_cum,0
Queensland,QLD,1/01/2021,vent_cum,0
Northern Territory,NT,1/01/2021,hosp_cum,4
Northern Territory,NT,1/01/2021,icu_cum,0
Northern Territory,NT,1/01/2021,vent_cum,0
Western Australia,WA,1/01/2021,hosp_cum,0
Western Australia,WA,1/01/2021,icu_cum,0
Western Australia,WA,1/01/2021,vent_cum,0
South Australia,SA,1/01/2021,hosp_cum,1
South Australia,SA,1/01/2021,icu_cum,0
South Australia,SA,1/01/2021,vent_cum,0
New South Wales,NSW,1/01/2021,hosp_cum,2
New South Wales,NSW,1/01/2021,icu_cum,0
New South Wales,NSW,1/01/2021,vent_cum,0
Victoria,VIC,1/01/2021,hosp_cum,0
Victoria,VIC,1/01/2021,icu_cum,0
Victoria,VIC,1/01/2021,vent_cum,0
Australian Capital Territory,ACT,2/01/2021,hosp_cum,0
Australian Capital Territory,ACT,2/01/2021,icu_cum,0
Australian Capital Territory,ACT,2/01/2021,vent_cum,0
Tasmania,TAS,2/01/2021,hosp_cum,0
Tasmania,TAS,2/01/2021,icu_cum,0
Tasmania,TAS,2/01/2021,vent_cum,0
South Australia,SA,2/01/2021,hosp_cum,0
South Australia,SA,2/01/2021,icu_cum,0
South Australia,SA,2/01/2021,vent_cum,0
Queensland,QLD,2/01/2021,hosp_cum,13
Queensland,QLD,2/01/2021,icu_cum,0
Queensland,QLD,2/01/2021,vent_cum,0
Western Australia,WA,2/01/2021,hosp_cum,0
Western Australia,WA,2/01/2021,icu_cum,0
Western Australia,WA,2/01/2021,vent_cum,0
Northern Territory,NT,2/01/2021,hosp_cum,11
Northern Territory,NT,2/01/2021,icu_cum,0
Northern Territory,NT,2/01/2021,vent_cum,0
Victoria,VIC,2/01/2021,hosp_cum,0
Victoria,VIC,2/01/2021,icu_cum,0
Victoria,VIC,2/01/2021,vent_cum,0
New South Wales,NSW,2/01/2021,hosp_cum,1
New South Wales,NSW,2/01/2021,icu_cum,0
New South Wales,NSW,2/01/2021,vent_cum,0
Northern Territory,NT,3/01/2021,hosp_cum,11
Northern Territory,NT,3/01/2021,icu_cum,0
Northern Territory,NT,3/01/2021,vent_cum,0
South Australia,SA,3/01/2021,hosp_cum,0
South Australia,SA,3/01/2021,icu_cum,0
South Australia,SA,3/01/2021,vent_cum,0
Australian Capital Territory,ACT,3/01/2021,hosp_cum,0
Australian Capital Territory,ACT,3/01/2021,icu_cum,0
Australian Capital Territory,ACT,3/01/2021,vent_cum,0
Tasmania,TAS,3/01/2021,hosp_cum,0
Tasmania,TAS,3/01/2021,icu_cum,0
Tasmania,TAS,3/01/2021,vent_cum,0
Queensland,QLD,3/01/2021,hosp_cum,13
Queensland,QLD,3/01/2021,icu_cum,0
Queensland,QLD,3/01/2021,vent_cum,0
Western Australia,WA,3/01/2021,hosp_cum,0
Western Australia,WA,3/01/2021,icu_cum,0
Western Australia,WA,3/01/2021,vent_cum,0
Victoria,VIC,3/01/2021,hosp_cum,1
Victoria,VIC,3/01/2021,icu_cum,0
Victoria,VIC,3/01/2021,vent_cum,0
New South Wales,NSW,3/01/2021,hosp_cum,1
New South Wales,NSW,3/01/2021,icu_cum,0
New South Wales,NSW,3/01/2021,vent_cum,0
Australian Capital Territory,ACT,4/01/2021,hosp_cum,0
Australian Capital Territory,ACT,4/01/2021,icu_cum,0
Australian Capital Territory,ACT,4/01/2021,vent_cum,0
Tasmania,TAS,4/01/2021,hosp_cum,0
Tasmania,TAS,4/01/2021,icu_cum,0
Tasmania,TAS,4/01/2021,vent_cum,0
Northern Territory,NT,4/01/2021,hosp_cum,11
Northern Territory,NT,4/01/2021,icu_cum,0
Northern Territory,NT,4/01/2021,vent_cum,0
Western Australia,WA,4/01/2021,hosp_cum,0
Western Australia,WA,4/01/2021,icu_cum,0
Western Australia,WA,4/01/2021,vent_cum,0
South Australia,SA,4/01/2021,hosp_cum,0
South Australia,SA,4/01/2021,icu_cum,0
South Australia,SA,4/01/2021,vent_cum,0
Victoria,VIC,4/01/2021,hosp_cum,1
Victoria,VIC,4/01/2021,icu_cum,0
Victoria,VIC,4/01/2021,vent_cum,0
Queensland,QLD,4/01/2021,hosp_cum,13
Queensland,QLD,4/01/2021,icu_cum,0
Queensland,QLD,4/01/2021,vent_cum,0
New South Wales,NSW,4/01/2021,hosp_cum,1
New South Wales,NSW,4/01/2021,icu_cum,0
New South Wales,NSW,4/01/2021,vent_cum,0
South Australia,SA,5/01/2021,hosp_cum,0
South Australia,SA,5/01/2021,icu_cum,0
South Australia,SA,5/01/2021,vent_cum,0
Australian Capital Territory,ACT,5/01/2021,hosp_cum,0
Australian Capital Territory,ACT,5/01/2021,icu_cum,0
Australian Capital Territory,ACT,5/01/2021,vent_cum,0
Tasmania,TAS,5/01/2021,hosp_cum,0
Tasmania,TAS,5/01/2021,icu_cum,0
Tasmania,TAS,5/01/2021,vent_cum,0
Western Australia,WA,5/01/2021,hosp_cum,0
Western Australia,WA,5/01/2021,icu_cum,0
Western Australia,WA,5/01/2021,vent_cum,0
Queensland,QLD,5/01/2021,hosp_cum,17
Queensland,QLD,5/01/2021,icu_cum,0
Queensland,QLD,5/01/2021,vent_cum,0
Victoria,VIC,5/01/2021,hosp_cum,1
Victoria,VIC,5/01/2021,icu_cum,0
Victoria,VIC,5/01/2021,vent_cum,0
Northern Territory,NT,5/01/2021,hosp_cum,13
Northern Territory,NT,5/01/2021,icu_cum,0
Northern Territory,NT,5/01/2021,vent_cum,0
New South Wales,NSW,5/01/2021,hosp_cum,1
New South Wales,NSW,5/01/2021,icu_cum,0
New South Wales,NSW,5/01/2021,vent_cum,0
Northern Territory,NT,6/01/2021,hosp_cum,16
Northern Territory,NT,6/01/2021,icu_cum,0
Northern Territory,NT,6/01/2021,vent_cum,0
Australian Capital Territory,ACT,6/01/2021,hosp_cum,0
Australian Capital Territory,ACT,6/01/2021,icu_cum,0
Australian Capital Territory,ACT,6/01/2021,vent_cum,0
Tasmania,TAS,6/01/2021,hosp_cum,0
Tasmania,TAS,6/01/2021,icu_cum,0
Tasmania,TAS,6/01/2021,vent_cum,0
South Australia,SA,6/01/2021,hosp_cum,0
South Australia,SA,6/01/2021,icu_cum,0
South Australia,SA,6/01/2021,vent_cum,0
Queensland,QLD,6/01/2021,hosp_cum,18
Queensland,QLD,6/01/2021,icu_cum,0
Queensland,QLD,6/01/2021,vent_cum,0
Western Australia,WA,6/01/2021,hosp_cum,1
Western Australia,WA,6/01/2021,icu_cum,0
Western Australia,WA,6/01/2021,vent_cum,0
Victoria,VIC,6/01/2021,hosp_cum,1
Victoria,VIC,6/01/2021,icu_cum,0
Victoria,VIC,6/01/2021,vent_cum,0
New South Wales,NSW,6/01/2021,hosp_cum,1
New South Wales,NSW,6/01/2021,icu_cum,0
New South Wales,NSW,6/01/2021,vent_cum,0
Northern Territory,NT,7/01/2021,hosp_cum,17
Northern Territory,NT,7/01/2021,icu_cum,0
Northern Territory,NT,7/01/2021,vent_cum,0
Australian Capital Territory,ACT,7/01/2021,hosp_cum,0
Australian Capital Territory,ACT,7/01/2021,icu_cum,0
Australian Capital Territory,ACT,7/01/2021,vent_cum,0
Tasmania,TAS,7/01/2021,hosp_cum,0
Tasmania,TAS,7/01/2021,icu_cum,0
Tasmania,TAS,7/01/2021,vent_cum,0
South Australia,SA,7/01/2021,hosp_cum,0
South Australia,SA,7/01/2021,icu_cum,0
South Australia,SA,7/01/2021,vent_cum,0
Victoria,VIC,7/01/2021,hosp_cum,0
Victoria,VIC,7/01/2021,icu_cum,0
Victoria,VIC,7/01/2021,vent_cum,0
Western Australia,WA,7/01/2021,hosp_cum,1
Western Australia,WA,7/01/2021,icu_cum,0
Western Australia,WA,7/01/2021,vent_cum,0
Queensland,QLD,7/01/2021,hosp_cum,19
Queensland,QLD,7/01/2021,icu_cum,0
Queensland,QLD,7/01/2021,vent_cum,0
New South Wales,NSW,7/01/2021,hosp_cum,1
New South Wales,NSW,7/01/2021,icu_cum,0
New South Wales,NSW,7/01/2021,vent_cum,0
Australian Capital Territory,ACT,8/01/2021,hosp_cum,0
Australian Capital Territory,ACT,8/01/2021,icu_cum,0
Australian Capital Territory,ACT,8/01/2021,vent_cum,0
Tasmania,TAS,8/01/2021,hosp_cum,0
Tasmania,TAS,8/01/2021,icu_cum,0
Tasmania,TAS,8/01/2021,vent_cum,0
Western Australia,WA,8/01/2021,hosp_cum,1
Western Australia,WA,8/01/2021,icu_cum,0
Western Australia,WA,8/01/2021,vent_cum,0
Northern Territory,NT,8/01/2021,hosp_cum,17
Northern Territory,NT,8/01/2021,icu_cum,0
Northern Territory,NT,8/01/2021,vent_cum,0
Victoria,VIC,8/01/2021,hosp_cum,0
Victoria,VIC,8/01/2021,icu_cum,0
Victoria,VIC,8/01/2021,vent_cum,0
South Australia,SA,8/01/2021,hosp_cum,0
South Australia,SA,8/01/2021,icu_cum,0
South Australia,SA,8/01/2021,vent_cum,0
Queensland,QLD,8/01/2021,hosp_cum,22
Queensland,QLD,8/01/2021,icu_cum,0
Queensland,QLD,8/01/2021,vent_cum,0
New South Wales,NSW,8/01/2021,hosp_cum,1
New South Wales,NSW,8/01/2021,icu_cum,0
New South Wales,NSW,8/01/2021,vent_cum,0
Australian Capital Territory,ACT,9/01/2021,hosp_cum,0
Australian Capital Territory,ACT,9/01/2021,icu_cum,0
Australian Capital Territory,ACT,9/01/2021,vent_cum,0
Tasmania,TAS,9/01/2021,hosp_cum,0
Tasmania,TAS,9/01/2021,icu_cum,0
Tasmania,TAS,9/01/2021,vent_cum,0
Queensland,QLD,9/01/2021,hosp_cum,21
Queensland,QLD,9/01/2021,icu_cum,0
Queensland,QLD,9/01/2021,vent_cum,0
Northern Territory,NT,9/01/2021,hosp_cum,17
Northern Territory,NT,9/01/2021,icu_cum,0
Northern Territory,NT,9/01/2021,vent_cum,0
Western Australia,WA,9/01/2021,hosp_cum,1
Western Australia,WA,9/01/2021,icu_cum,0
Western Australia,WA,9/01/2021,vent_cum,0
Victoria,VIC,9/01/2021,hosp_cum,0
Victoria,VIC,9/01/2021,icu_cum,0
Victoria,VIC,9/01/2021,vent_cum,0
South Australia,SA,9/01/2021,hosp_cum,0
South Australia,SA,9/01/2021,icu_cum,0
South Australia,SA,9/01/2021,vent_cum,0
New South Wales,NSW,9/01/2021,hosp_cum,1
New South Wales,NSW,9/01/2021,icu_cum,0
New South Wales,NSW,9/01/2021,vent_cum,0
Australian Capital Territory,ACT,10/01/2021,hosp_cum,0
Australian Capital Territory,ACT,10/01/2021,icu_cum,0
Australian Capital Territory,ACT,10/01/2021,vent_cum,0
Tasmania,TAS,10/01/2021,hosp_cum,0
Tasmania,TAS,10/01/2021,icu_cum,0
Tasmania,TAS,10/01/2021,vent_cum,0
South Australia,SA,10/01/2021,hosp_cum,0
South Australia,SA,10/01/2021,icu_cum,0
South Australia,SA,10/01/2021,vent_cum,0
Western Australia,WA,10/01/2021,hosp_cum,1
Western Australia,WA,10/01/2021,icu_cum,0
Western Australia,WA,10/01/2021,vent_cum,0
Queensland,QLD,10/01/2021,hosp_cum,20
Queensland,QLD,10/01/2021,icu_cum,0
Queensland,QLD,10/01/2021,vent_cum,0
Northern Territory,NT,10/01/2021,hosp_cum,19
Northern Territory,NT,10/01/2021,icu_cum,0
Northern Territory,NT,10/01/2021,vent_cum,0
New South Wales,NSW,10/01/2021,hosp_cum,1
New South Wales,NSW,10/01/2021,icu_cum,0
New South Wales,NSW,10/01/2021,vent_cum,0
Victoria,VIC,10/01/2021,hosp_cum,0
Victoria,VIC,10/01/2021,icu_cum,0
Victoria,VIC,10/01/2021,vent_cum,0
Northern Territory,NT,11/01/2021,hosp_cum,19
Northern Territory,NT,11/01/2021,icu_cum,0
Northern Territory,NT,11/01/2021,vent_cum,0
Australian Capital Territory,ACT,11/01/2021,hosp_cum,0
Australian Capital Territory,ACT,11/01/2021,icu_cum,0
Australian Capital Territory,ACT,11/01/2021,vent_cum,0
Tasmania,TAS,11/01/2021,hosp_cum,0
Tasmania,TAS,11/01/2021,icu_cum,0
Tasmania,TAS,11/01/2021,vent_cum,0
South Australia,SA,11/01/2021,hosp_cum,0
South Australia,SA,11/01/2021,icu_cum,0
South Australia,SA,11/01/2021,vent_cum,0
Victoria,VIC,11/01/2021,hosp_cum,0
Victoria,VIC,11/01/2021,icu_cum,0
Victoria,VIC,11/01/2021,vent_cum,0
Western Australia,WA,11/01/2021,hosp_cum,1
Western Australia,WA,11/01/2021,icu_cum,0
Western Australia,WA,11/01/2021,vent_cum,0
Queensland,QLD,11/01/2021,hosp_cum,24
Queensland,QLD,11/01/2021,icu_cum,0
Queensland,QLD,11/01/2021,vent_cum,0
New South Wales,NSW,11/01/2021,hosp_cum,1
New South Wales,NSW,11/01/2021,icu_cum,0
New South Wales,NSW,11/01/2021,vent_cum,1
Northern Territory,NT,12/01/2021,hosp_cum,19
Northern Territory,NT,12/01/2021,icu_cum,0
Northern Territory,NT,12/01/2021,vent_cum,0
Australian Capital Territory,ACT,12/01/2021,hosp_cum,0
Australian Capital Territory,ACT,12/01/2021,icu_cum,0
Australian Capital Territory,ACT,12/01/2021,vent_cum,0
Tasmania,TAS,12/01/2021,hosp_cum,0
Tasmania,TAS,12/01/2021,icu_cum,0
Tasmania,TAS,12/01/2021,vent_cum,0
South Australia,SA,12/01/2021,hosp_cum,0
South Australia,SA,12/01/2021,icu_cum,0
South Australia,SA,12/01/2021,vent_cum,0
Victoria,VIC,12/01/2021,hosp_cum,0
Victoria,VIC,12/01/2021,icu_cum,0
Victoria,VIC,12/01/2021,vent_cum,0
Western Australia,WA,12/01/2021,hosp_cum,1
Western Australia,WA,12/01/2021,icu_cum,0
Western Australia,WA,12/01/2021,vent_cum,0
Queensland,QLD,12/01/2021,hosp_cum,25
Queensland,QLD,12/01/2021,icu_cum,0
Queensland,QLD,12/01/2021,vent_cum,0
New South Wales,NSW,12/01/2021,hosp_cum,2
New South Wales,NSW,12/01/2021,icu_cum,0
New South Wales,NSW,12/01/2021,vent_cum,1
Australian Capital Territory,ACT,13/01/2021,hosp_cum,0
Australian Capital Territory,ACT,13/01/2021,icu_cum,0
Australian Capital Territory,ACT,13/01/2021,vent_cum,0
Tasmania,TAS,13/01/2021,hosp_cum,0
Tasmania,TAS,13/01/2021,icu_cum,0
Tasmania,TAS,13/01/2021,vent_cum,0
Northern Territory,NT,13/01/2021,hosp_cum,17
Northern Territory,NT,13/01/2021,icu_cum,0
Northern Territory,NT,13/01/2021,vent_cum,0
Western Australia,WA,13/01/2021,hosp_cum,1
Western Australia,WA,13/01/2021,icu_cum,0
Western Australia,WA,13/01/2021,vent_cum,0
South Australia,SA,13/01/2021,hosp_cum,0
South Australia,SA,13/01/2021,icu_cum,0
South Australia,SA,13/01/2021,vent_cum,0
Queensland,QLD,13/01/2021,hosp_cum,23
Queensland,QLD,13/01/2021,icu_cum,0
Queensland,QLD,13/01/2021,vent_cum,0
Victoria,VIC,13/01/2021,hosp_cum,0
Victoria,VIC,13/01/2021,icu_cum,0
